Location,TST,Tag,Age,Sex,Nasal,Jaw,FAMACHA,BCS,Dag,Status,Weight,Lactation,Visit,Date,FEC,TFEC,month,plant,farm,time,tx2,month2
CHINKHOWE,Plant,52,3,F,0,0,2,2.5,0,Healthy,34.2,NotLactating,11,25/06/2020,,.,June,gmelina,P15,141,nonepl,6
CHINKHOWE,Plant,53,4,F,0,0,2,3,0,Healthy,42.2,NotLactating,11,25/06/2020,0,.,June,gmelina,P15,141,nonepl,6
CHINKHOWE,Plant,57,2,F,0,0,2,2.5,0,Healthy,31.3,Lactating,11,25/06/2020,50,.,June,mtawa,P16,141,nonepl,6
CHINKHOWE,Plant,58,1,F,,,,,,Died,,,11,25/06/2020,,.,June,mtawa,P16,141,,6
CHINKHOWE,Plant,59,3,F,0,0,2,2,0,Healthy,24.5,Pregnant,11,25/06/2020,0,.,June,mtawa,P16,141,nonepl,6
CHINKHOWE,Plant,60,1,F,0,0,2,2,0,Healthy,21.8,Lactating,11,07/01/2021,200,,January,mtawa,P16,140,nonepl,1
CHINKHOWE,Plant,63,3,F,,,,,,NR,,,11,25/06/2020,,.,June,gmelina,P17,141,,6
CHINKHOWE,Plant,64,1,F,,,,,,NR,,,11,25/06/2020,,.,June,gmelina,P17,141,,6
CHINKHOWE,Plant,65,1,F,,,,,,NR,,,11,25/06/2020,,.,June,gmelina,P17,141,,6
CHINKHOWE,Plant,66,3,F,,,,,,NR,,,11,25/06/2020,,.,June,gmelina,P17,141,,6
CHINKHOWE,Plant,67,1,F,,,,,,NR,,,11,25/06/2020,,.,June,gmelina,P17,141,,6
CHINKHOWE,Plant,68,3,F,,,,,,NR,,,11,25/06/2020,,.,June,gmelina,P17,141,,6
CHINKHOWE,Plant,72,4,F,,,,,,NR,,,11,25/06/2020,,.,June,gmelina,P18,141,,6
CHINKHOWE,Plant,73,3,F,,,,,,NR,,,11,25/06/2020,,.,June,gmelina,P18,141,,6
CHINKHOWE,Plant,74,1,F,,,,,,NR,,,11,25/06/2020,,.,June,gmelina,P18,141,,6
CHINKHOWE,Plant,75,4,F,,,,,,NR,,,11,25/06/2020,,.,June,gmelina,P18,141,,6
CHINKHOWE,Plant,79,3,F,0,0,2,2,0,Healthy,32.6,Pregnant,11,25/06/2020,0,.,June,kakhobo,P19,141,nonepl,6
CHINKHOWE,Plant,80,4,F,0,0,2,2.5,0,Healthy,NA,Lactating,11,25/06/2020,0,.,June,kakhobo,P19,141,nonepl,6
CHINKHOWE,Plant,81,3,F,0,0,2,2.5,0,Healthy,36.7,Pregnant,11,25/06/2020,300,.,June,kakhobo,P19,141,nonepl,6
CHINKHOWE,Plant,82,4,F,0,0,2,3,0,Healthy,39.5,Pregnant,11,25/06/2020,500,.,June,kakhobo,P19,141,nonepl,6
CHINKHOWE,Plant,86,4,F,0,0,2,2.5,0,Healthy,31.3,NotLactating,11,25/06/2020,0,.,June,mtawa,P20,141,nonepl,6
CHINKHOWE,Plant,87,2.5,F,0,0,2,2,0,Healthy,28.6,NotLactating,11,25/06/2020,50,.,June,mtawa,P20,141,nonepl,6
CHINKHOWE,Plant,91,4,F,,,,,,Stolen,,,11,25/06/2020,,.,June,kakhobo,P21,141,,6
CHINKHOWE,Plant,92,4.5,F,,,,,,Stolen,,,11,25/06/2020,,.,June,kakhobo,P21,141,,6
CHINKHOWE,Plant,93,4.5,F,0,0,2,2,0,Healthy,38.1,Lactating,11,25/06/2020,0,.,June,kakhobo,P21,141,nonepl,6
CHINKHOWE,Plant,95,1,F,0,0,2,2,0,Healthy,27.2,Pregnant,11,04/02/2021,0,,February,mtawa,P22,139,nonepl,2
CHINKHOWE,Plant,97,4,F,0,0,2,2,2,Healthy,31.3,NotLactating,11,25/06/2020,,.,June,mtawa,P22,141,nonepl,6
CHINKHOWE,Plant,98,1.5,F,0,0,2,2,0,Healthy,16.8,NotLactating,11,25/06/2020,600,.,June,mtawa,P22,141,nonepl,6
CHINKHOWE,Plant,99,3,F,0,0,2,2,0,Healthy,25.9,Lactating,11,25/06/2020,0,.,June,mtawa,P22,141,nonepl,6
KAMCHEZERA,Drug,101,2,F,0,0,2,2,0,Healthy,32.6,Pregnant,11,19/06/2020,150,.,June,,D1,140,nonedr,6
KAMCHEZERA,Drug,105,1,F,0,0,2,2.5,0,Healthy,29.9,Lactating,11,19/06/2020,,.,June,,D3,140,nonedr,6
KAMCHEZERA,Drug,106,1,F,1,0,2,2,0,Healthy,24.5,Lactating,11,19/06/2020,600,.,June,,D3,140,nonedr,6
KAMCHEZERA,Drug,107,1,F,1,0,2,3,0,Healthy,27.2,NotLactating,11,19/06/2020,350,.,June,,D3,140,nonedr,6
KAMCHEZERA,Drug,108,3,F,0,0,2,2.5,0,Healthy,29.9,Pregnant,11,19/06/2020,0,.,June,,D3,140,nonedr,6
KAMCHEZERA,Drug,111,1,F,,,,,,NR,,,11,19/06/2020,,.,June,,D6,140,,6
MKWINDA,Drug,121,3.5,F,0,0,2,2.5,0,Healthy,32.6,NotLactating,11,24/06/2020,150,.,June,,D11,141,nonedr,6
MKWINDA,Drug,122,2,F,0,0,2,2.5,0,Healthy,21.3,NotLactating,11,24/06/2020,0,.,June,,D11,141,nonedr,6
MKWINDA,Drug,123,2,F,0,0,2,2.5,0,Healthy,31.3,NotLactating,11,24/06/2020,100,.,June,,D11,141,nonedr,6
MKWINDA,Drug,132,1.5,F,0,0,2,2.5,0,Healthy,34.2,Lactating,11,24/06/2020,100,.,June,,D14,141,nonedr,6
MKWINDA,Drug,135,4,F,0,0,2,2.5,0,Healthy,35.4,Lactating,11,24/06/2020,100,.,June,,D16,141,nonedr,6
MKWINDA,Drug,136,1,F,0,0,2,2.5,0,Healthy,25.9,NotLactating,11,24/06/2020,100,.,June,,D16,141,nonedr,6
MKWINDA,Drug,137,4,F,0,0,2,3,0,Healthy,32.6,Lactating,11,24/06/2020,50,.,June,,D16,141,nonedr,6
KAMCHEZERA,Drug,138,1,F,0,0,2,2,0,Healthy,29.9,Lactating,11,03/07/2020,0,.,July,,D7,140,nonedr,7
KAMCHEZERA,Drug,140,1,F,0,0,2,2,0,Healthy,28.6,Lactating,11,04/12/2020,550,,December,,D9,140,nonedr,12
KAMCHEZERA,Drug,141,1.5,F,0,0,2,2,0,Healthy,27.2,Lactating,11,04/12/2020,50,,December,,D9,140,nonedr,12
MKWINDA,Drug,142,2,F,0,0,2,2,0,Healthy,28.6,NotLactating,11,22/07/2020,100,,July,,D17,141,nonedr,7
MKWINDA,Drug,143,4,F,0,0,2,2,0,Healthy,32.6,Lactating,11,22/07/2020,200,,July,,D17,141,nonedr,7
MKWINDA,Drug,152,4.5,F,0,0,2,2,0,Healthy,38.1,Lactating,11,05/08/2020,0,,August,,D18,141,nonedr,8
MKWINDA,Drug,153,4.5,F,0,0,2,2,0,Healthy,36.7,NotLactating,11,02/09/2020,50,,September,,D18,140,nonedr,9
MAZINGA,Plant,200,2,F,,,,,,NR,,,11,19/11/2020,,,November,mtawa,P10,140,,11
MAZINGA,Plant,201,3,F,0,0,2,2,0,Healthy,31.3,Lactating,11,03/12/2020,900,,December,mtawa,P10,140,nonepl,12
MAZINGA,Plant,205,1.5,F,,,,,,NR,,,11,19/11/2020,,,November,mtawa,P11,140,,11
MAZINGA,Plant,210,3,F,0,0,2,1.5,0,Borderline,24.5,Lactating,11,31/12/2020,0,,December,mtawa,P12,140,plantpl,12
MAZINGA,Plant,211,4.5,F,0,0,2,2,0,Healthy,29.9,Lactating,11,31/12/2020,50,,December,mtawa,P12,140,nonepl,12
MAZINGA,Plant,212,3,F,0,0,2,2,0,Healthy,34.2,Lactating,11,31/12/2020,100,,December,mtawa,P12,140,nonepl,12
MAZINGA,Plant,213,4.5,F,0,0,2,2,0,Healthy,38.1,Pregnant,11,31/12/2020,300,,December,mtawa,P12,140,nonepl,12
MAZINGA,Plant,217,4.5,F,0,0,2,2.5,0,Healthy,38.1,Lactating,11,25/02/2021,600,,February,kakhobo,P13,140,nonepl,2
MAZINGA,Plant,218,3,F,,,,,,Died,,,11,25/02/2021,,,February,kakhobo,P13,140,,2
MAZINGA,Plant,219,2,F,0,0,2,2,0,Healthy,24.5,NotLactating,11,25/02/2021,250,,February,kakhobo,P13,140,nonepl,2
CHINKHOWE,Plant,300,3,F,0,0,2,2.5,0,Healthy,31.3,NotLactating,11,25/06/2020,0,.,June,mtawa,P23,141,nonepl,6
CHINKHOWE,Plant,301,3,M,0,0,2,3,0,Healthy,36.7,,11,25/06/2020,150,.,June,mtawa,P23,141,nonepl,6
CHINKHOWE,Plant,302,4,F,0,0,2,3,0,Healthy,35.4,Lactating,11,25/06/2020,0,.,June,mtawa,P23,141,nonepl,6
CHINKHOWE,Plant,306,3,F,0,0,2,2,0,Healthy,25.9,Lactating,11,04/02/2021,150,,February,mtawa,P24,139,nonepl,2
MKWINDA,Drug,10757,2.5,F,0,0,2,2.5,0,Healthy,27.2,NotLactating,11,22/07/2020,0,,July,,D17,141,nonedr,7
KAMCHEZERA,Drug,26058,4.5,F,0,0,2,2.5,0,Healthy,24.5,Lactating,11,28/08/2020,150,.,August,,D8,140,nonedr,8
KAMCHEZERA,Drug,26059,4.5,F,0,0,2,2,0,Healthy,31.3,Lactating,11,28/08/2020,50,.,August,,D8,140,nonedr,8
KAMCHEZERA,Drug,26065,1,F,0,0,2,2.5,0,Healthy,28.6,Pregnant,11,19/06/2020,,.,June,,D1,140,nonedr,6
KAMCHEZERA,Drug,26075,3,F,0,0,2,3,0,Healthy,31.3,Lactating,11,19/06/2020,100,.,June,,D5,140,nonedr,6
KAMCHEZERA,Drug,26077,1.5,F,,,,,,Stolen,,,11,19/06/2020,,.,June,,D6,140,,6
MKWINDA,Drug,26383,1,M,,,,,,NR,,,11,24/06/2020,,.,June,,D15,141,,6
MKWINDA,Drug,26437,2,F,0,0,2,2,0,Healthy,32.6,Lactating,11,24/06/2020,50,.,June,,D13,141,nonedr,6
KAMCHEZERA,Drug,26529,3,F,0,0,2,3,0,Healthy,32.6,Lactating,11,19/06/2020,300,.,June,,D4,140,nonedr,6
KAMCHEZERA,Drug,26549,3,F,0,0,2,3,0,Healthy,39.5,Lactating,11,19/06/2020,250,.,June,,D3,140,nonedr,6
KAMCHEZERA,Drug,26552,1,F,0,0,2,2,0,Healthy,23.1,NotLactating,11,19/06/2020,0,.,June,,D6,140,nonedr,6
KAMCHEZERA,Drug,26553,1,F,0,0,2,2.5,0,Healthy,25.9,NotLactating,11,19/06/2020,0,.,June,,D6,140,nonedr,6
KAMCHEZERA,Drug,26558,2.5,F,0,0,2,2,0,Healthy,35.4,NotLactating,11,29/01/2021,,,January,,D26,140,nonedr,1
KAMCHEZERA,Drug,26559,2,F,0,0,2,1.5,0,Healthy,24.5,Lactating,11,29/01/2021,,,January,,D26,140,nonedr,1
KAMCHEZERA,Drug,26560,2,F,,,,,,NR,,,11,29/01/2021,,,January,,D26,140,,1
KAMCHEZERA,Drug,26628,4.5,F,0,0,2,1.5,0,Healthy,27.2,NotLactating,11,15/01/2021,650,,January,,D25,140,nonedr,1
KAMCHEZERA,Drug,26630,4.5,F,0,0,2,1.5,0,Healthy,24.5,Lactating,11,15/01/2021,3500,,January,,D25,140,nonedr,1
KAMCHEZERA,Drug,26632,3.5,F,0,0,2,2,0,Healthy,21.8,Lactating,11,15/01/2021,0,,January,,D25,140,nonedr,1
KAMCHEZERA,Drug,26633,4.5,F,0,0,3,1.5,0,Healthy,29.9,Lactating,11,15/01/2021,6500,,January,,D25,140,nonedr,1
KAMCHEZERA,Drug,26643,3,F,0,0,2,1.5,0,Healthy,23.1,Lactating,11,15/01/2021,50,,January,,D25,140,nonedr,1
MKWINDA,Drug,26909,1,F,0,0,2,2,0,Healthy,29.9,Pregnant,11,06/01/2021,250,,January,,D12,140,nonedr,1
MKWINDA,Drug,26910,4,F,0,0,2,2.5,0,Healthy,44,Lactating,11,24/06/2020,100,.,June,,D12,141,nonedr,6
MKWINDA,Drug,27097,1,F,0,0,2,2,0,Healthy,28.6,Lactating,11,09/12/2020,0,,December,,D11,126,nonedr,12
MKWINDA,Drug,27098,1,F,0,0,1,2,0,Healthy,31.3,Pregnant,11,09/12/2020,,,December,,D11,126,nonedr,12
MKWINDA,Drug,27104,1,F,0,0,2,2,0,Healthy,28.6,NotLactating,11,20/01/2021,200,,January,,D13,140,nonedr,1
MKWINDA,Drug,27106,1,F,0,0,2,2,0,Healthy,34.2,NotLactating,11,23/12/2020,650,,December,,D13,140,nonedr,12
KAMCHEZERA,Drug,95225,3,F,0,0,2,2,0,Healthy,36.7,NotLactating,11,28/08/2020,0,.,August,,D8,140,nonedr,8
KAMCHEZERA,Drug,95341,3,F,0,0,2,3,0,Healthy,49.9,Pregnant,11,19/06/2020,,.,June,,D2,140,nonedr,6
KAMCHEZERA,Drug,95463,3,F,0,0,2,2.5,0,Healthy,49.9,Pregnant,11,19/06/2020,250,.,June,,D1,140,nonedr,6
MAZINGA,Plant,95601,4.5,F,0,0,2,2,0,Healthy,36.7,Lactating,11,25/02/2021,50,,February,kakhobo,P13,140,nonepl,2
MAZINGA,Plant,95627,4,F,1,0,2,2.5,0,Healthy,36.7,NotLactating,11,18/06/2020,,.,June,mtawa,P3,140,nonepl,6
MAZINGA,Plant,95646,4.5,F,0,0,2,2.5,0,Healthy,39.5,Pregnant,11,03/12/2020,200,,December,mtawa,P10,140,nonepl,12
MKWINDA,Drug,95692,4,F,0,0,2,2,0,Healthy,38.1,Lactating,11,24/06/2020,300,.,June,,D12,141,nonedr,6
MKWINDA,Drug,97890,4.5,F,0,0,2,2,0,Healthy,44,NotLactating,11,24/06/2020,0,.,June,,D11,141,nonedr,6
MKWINDA,Drug,97895,4,F,0,0,2,3,0,Healthy,47.6,Lactating,11,24/06/2020,100,.,June,,D11,141,nonedr,6
KAMCHEZERA,Drug,97957,4,F,0,0,2,2,0,Healthy,31.3,Lactating,11,04/12/2020,600,,December,,D10,140,nonedr,12
MKWINDA,Drug,98175,4,F,0,0,2,2.5,0,Healthy,29.9,NotLactating,11,05/08/2020,50,,August,,D18,141,nonedr,8
MKWINDA,Drug,98263,4,F,0,0,2,1.5,0,Borderline,32.6,Lactating,11,24/06/2020,50,.,June,,D15,141,plantdr,6
MKWINDA,Drug,98580,4,F,0,0,2,2,0,Healthy,35.4,Lactating,11,24/06/2020,,.,June,,D13,141,nonedr,6
MKWINDA,Drug,99081,3,F,1,0,2,3,0,Healthy,36.7,NotLactating,11,24/06/2020,0,.,June,,D11,141,nonedr,6
MKWINDA,Drug,99083,4,F,0,0,2,2,0,Healthy,44,Lactating,11,24/06/2020,0,.,June,,D14,141,nonedr,6
MKWINDA,Drug,99316,3,F,0,0,2,2.5,0,Healthy,32.6,Lactating,11,24/06/2020,0,.,June,,D13,141,nonedr,6
KAMCHEZERA,Drug,99340,4.5,F,1,0,2,3,0,Healthy,42.2,Pregnant,11,19/06/2020,,.,June,,D2,140,nonedr,6
KAMCHEZERA,Drug,99380,3,F,0,0,2,2,0,Healthy,38.1,NotLactating,11,15/01/2021,100,,January,,D25,140,nonedr,1
KAMCHEZERA,Drug,99455,2,F,,,,,,NR,,,11,19/06/2020,,.,June,,D2,140,,6
MKWINDA,Drug,99514,4,F,0,0,2,2.5,0,Healthy,36.7,Lactating,11,24/06/2020,150,.,June,,D14,141,nonedr,6
MKWINDA,Drug,99515,2.5,F,0,0,2,3,0,Healthy,32.6,Lactating,11,24/06/2020,100,.,June,,D14,141,nonedr,6
MKWINDA,Drug,140m,2,F,0,0,2,2,0,Healthy,28.6,NotLactating,11,22/07/2020,0,,July,,D17,141,nonedr,7
MKWINDA,Drug,141m,4,F,0,0,2,2,0,Healthy,32.6,NotLactating,11,22/07/2020,50,,July,,D17,141,nonedr,7
MKWINDA,Drug,17TD6,4,F,0,0,2,2.5,0,Healthy,42.6,Pregnant,11,24/06/2020,50,.,June,,D12,141,nonedr,6
MKWINDA,Drug,24TD1,3,F,0,0,2,2,0,Healthy,35.4,Lactating,11,24/06/2020,50,.,June,,D11,141,nonedr,6
MAZINGA,Plant,6,4.5,F,0,0,2,2.5,0,Healthy,29.9,NotLactating,12,02/07/2020,100,.,July,mtawa,P2,154,nonepl,7
MAZINGA,Plant,7,4.5,F,0,0,2,3,0,Healthy,31.3,Lactating,12,02/07/2020,200,.,July,mtawa,P2,154,nonepl,7
MAZINGA,Plant,8,3,F,1,0,2,2.5,0,Healthy,35.4,Lactating,12,02/07/2020,250,.,July,mtawa,P2,154,nonepl,7
MAZINGA,Plant,12,3,F,0,0,2,3,0,Healthy,39.5,NotLactating,12,02/07/2020,200,.,July,mtawa,P3,154,nonepl,7
MAZINGA,Plant,13,3,F,0,0,2,3,0,Healthy,40.8,Pregnant,12,02/07/2020,,.,July,mtawa,P3,154,nonepl,7
MAZINGA,Plant,18,2,F,0,0,2,2,0,Healthy,24.5,NotLactating,12,02/07/2020,50,.,July,mtawa,P4,154,nonepl,7
MAZINGA,Plant,19,4,F,0,0,2,2,0,Healthy,29.9,NotLactating,12,02/07/2020,0,.,July,mtawa,P4,154,nonepl,7
MAZINGA,Plant,25,3.5,F,0,0,2,2,0,Healthy,29.9,Lactating,12,16/07/2020,100,,July,mtawa,P5,168,nonepl,7
MAZINGA,Plant,26,1.5,F,,,,,,Died,,,12,16/07/2020,,.,July,mtawa,P5,168,,7
MAZINGA,Plant,30,4,F,0,0,2,2,0,Healthy,36.7,NotLactating,12,30/07/2020,,,July,kakhobo,P6,154,nonepl,7
MAZINGA,Plant,31,4,F,0,0,3,2,0,Borderline,34.2,NotLactating,12,30/07/2020,200,,July,kakhobo,P6,154,plantpl,7
MAZINGA,Plant,32,1,F,0,0,2,2.5,2,Healthy,28.6,NotLactating,12,30/07/2020,50,,July,kakhobo,P6,154,nonepl,7
MAZINGA,Plant,35,3,F,0,0,2,2.5,0,Healthy,38.1,NotLactating,12,30/07/2020,,,July,mtawa,P7,154,nonepl,7
MAZINGA,Plant,36,4,F,0,0,2,2.5,0,Healthy,29.9,NotLactating,12,30/07/2020,0,,July,mtawa,P7,154,nonepl,7
MAZINGA,Plant,37,1,F,0,0,2,2.5,0,Healthy,34.2,NotLactating,12,30/07/2020,0,,July,mtawa,P7,154,nonepl,7
MAZINGA,Plant,41,4.5,F,0,0,2,2.5,0,Healthy,38.1,NotLactating,12,08/10/2020,100,,October,kakhobo,P9,154,nonepl,10
MAZINGA,Plant,42,4,F,0,0,2,2,0,Healthy,31.3,NotLactating,12,08/10/2020,100,,October,kakhobo,P9,154,nonepl,10
MAZINGA,Plant,43,4,F,0,0,2,2,0,Healthy,27.2,NotLactating,12,08/10/2020,0,,October,kakhobo,P9,154,nonepl,10
MAZINGA,Plant,44,2,F,0,0,2,3,0,Healthy,28.6,NotLactating,12,08/10/2020,0,,October,kakhobo,P9,154,nonepl,10
MAZINGA,Plant,45,1,F,,,,,,NR,,,12,08/10/2020,,,October,mtawa,P8,154,,10
MAZINGA,Plant,46,4.5,F,0,0,2,2,0,Healthy,36.7,NotLactating,12,08/10/2020,400,,October,mtawa,P8,154,nonepl,10
MAZINGA,Plant,47,4.5,F,0,0,2,2.5,0,Healthy,45.8,Pregnant,12,08/10/2020,0,,October,mtawa,P8,154,nonepl,10
CHINKHOWE,Plant,50,3,F,,,,,,NR,,,12,09/07/2020,,.,July,gmelina,P15,155,,7
CHINKHOWE,Plant,51,4.5,F,,,,,,NR,,,12,09/07/2020,,.,July,gmelina,P15,155,,7
CHINKHOWE,Plant,52,3,F,,,,,,NR,,,12,09/07/2020,,.,July,gmelina,P15,155,,7
CHINKHOWE,Plant,53,4,F,,,,,,NR,,,12,09/07/2020,,.,July,gmelina,P15,155,,7
CHINKHOWE,Plant,57,2,F,0,0,2,2.5,0,Healthy,32.6,Lactating,12,09/07/2020,,.,July,mtawa,P16,155,nonepl,7
CHINKHOWE,Plant,59,3,F,0,0,2,2,0,Healthy,24.5,Pregnant,12,09/07/2020,,.,July,mtawa,P16,155,nonepl,7
CHINKHOWE,Plant,60,1,F,0,0,2,2,0,Healthy,20.4,Lactating,12,21/01/2021,,,January,mtawa,P16,154,nonepl,1
CHINKHOWE,Plant,63,3,F,0,0,2,3,0,Healthy,27.2,Lactating,12,09/07/2020,350,.,July,gmelina,P17,155,nonepl,7
CHINKHOWE,Plant,64,1,F,,,,,,NR,,,12,09/07/2020,,.,July,gmelina,P17,155,,7
CHINKHOWE,Plant,65,1,F,,,,,,NR,,,12,09/07/2020,,.,July,gmelina,P17,155,,7
CHINKHOWE,Plant,66,3,F,,,,,,NR,,,12,09/07/2020,,.,July,gmelina,P17,155,,7
CHINKHOWE,Plant,67,1,F,,,,,,NR,,,12,09/07/2020,,.,July,gmelina,P17,155,,7
CHINKHOWE,Plant,68,3,F,,,,,,NR,,,12,09/07/2020,,.,July,gmelina,P17,155,,7
CHINKHOWE,Plant,72,4,F,0,0,2,3,0,Healthy,40.8,Lactating,12,09/07/2020,,.,July,gmelina,P18,155,nonepl,7
CHINKHOWE,Plant,73,3,F,0,0,2,3,0,Healthy,29.9,Lactating,12,09/07/2020,100,.,July,gmelina,P18,155,nonepl,7
CHINKHOWE,Plant,74,1,F,0,0,2,3,0,Healthy,32.6,NotLactating,12,09/07/2020,0,.,July,gmelina,P18,155,nonepl,7
CHINKHOWE,Plant,75,4,F,0,0,2,2.5,0,Healthy,34.2,Lactating,12,09/07/2020,200,.,July,gmelina,P18,155,nonepl,7
CHINKHOWE,Plant,79,3,F,0,0,2,2,0,Healthy,32.6,Pregnant,12,09/07/2020,150,.,July,kakhobo,P19,155,nonepl,7
CHINKHOWE,Plant,80,4,F,0,0,2,2.5,0,Healthy,39.5,Lactating,12,09/07/2020,100,.,July,kakhobo,P19,155,nonepl,7
CHINKHOWE,Plant,81,3,F,0,0,2,2.5,0,Healthy,39.5,Pregnant,12,09/07/2020,100,.,July,kakhobo,P19,155,nonepl,7
CHINKHOWE,Plant,82,4,F,0,0,2,2.5,0,Healthy,38.1,Lactating,12,09/07/2020,100,.,July,kakhobo,P19,155,nonepl,7
CHINKHOWE,Plant,86,4,F,0,0,2,2.5,0,Healthy,32.6,NotLactating,12,09/07/2020,0,.,July,mtawa,P20,155,nonepl,7
CHINKHOWE,Plant,87,2.5,F,0,0,2,2,0,Healthy,28.6,NotLactating,12,09/07/2020,50,.,July,mtawa,P20,155,nonepl,7
CHINKHOWE,Plant,93,4.5,F,0,0,2,2,0,Healthy,36.7,NotLactating,12,09/07/2020,0,.,July,kakhobo,P21,155,nonepl,7
CHINKHOWE,Plant,95,1,F,0,0,2,2,0,Healthy,27.2,Pregnant,12,18/02/2021,550,,February,mtawa,P22,153,nonepl,2
CHINKHOWE,Plant,97,4,F,0,0,2,2,0,Healthy,28.6,NotLactating,12,09/07/2020,100,.,July,mtawa,P22,155,nonepl,7
CHINKHOWE,Plant,98,1.5,F,0,0,2,2,0,Healthy,15.9,NotLactating,12,09/07/2020,550,.,July,mtawa,P22,155,nonepl,7
CHINKHOWE,Plant,99,3,F,0,0,2,2,0,Healthy,25.9,Lactating,12,09/07/2020,50,.,July,mtawa,P22,155,nonepl,7
KAMCHEZERA,Drug,101,2,F,0,0,2,2,0,Healthy,27.2,Pregnant,12,03/07/2020,150,.,July,,D1,154,nonedr,7
KAMCHEZERA,Drug,105,1,F,0,0,2,2.5,0,Healthy,29.9,Lactating,12,03/07/2020,150,.,July,,D3,154,nonedr,7
KAMCHEZERA,Drug,106,1,F,1,0,2,2,0,Healthy,24.5,Lactating,12,03/07/2020,,.,July,,D3,154,nonedr,7
KAMCHEZERA,Drug,107,1,F,1,0,3,2.5,0,Borderline,28.6,NotLactating,12,03/07/2020,200,.,July,,D3,154,plantdr,7
KAMCHEZERA,Drug,108,3,F,0,0,2,2.5,0,Healthy,28.6,Pregnant,12,03/07/2020,400,.,July,,D3,154,nonedr,7
KAMCHEZERA,Drug,111,1,F,0,0,2,2.5,0,Healthy,29.9,Lactating,12,03/07/2020,200,.,July,,D6,154,nonedr,7
MKWINDA,Drug,121,3.5,F,0,0,2,2.5,0,Healthy,29.9,NotLactating,12,08/07/2020,0,.,July,,D11,155,nonedr,7
MKWINDA,Drug,122,2,F,0,0,2,3,0,Healthy,29.9,NotLactating,12,08/07/2020,50,.,July,,D11,155,nonedr,7
MKWINDA,Drug,123,2,F,1,0,2,2.5,0,Healthy,29.9,NotLactating,12,08/07/2020,0,.,July,,D11,155,nonedr,7
MKWINDA,Drug,132,1.5,F,0,0,2,2.5,0,Healthy,35.4,NotLactating,12,08/07/2020,100,.,July,,D14,155,nonedr,7
MKWINDA,Drug,135,4,F,0,0,3,3,0,Borderline,34.2,Lactating,12,08/07/2020,50,.,July,,D16,155,plantdr,7
MKWINDA,Drug,136,1,F,0,0,2,3,0,Healthy,25.9,NotLactating,12,08/07/2020,150,.,July,,D16,155,nonedr,7
MKWINDA,Drug,137,4,F,0,0,2,3,0,Healthy,35.4,Lactating,12,08/07/2020,50,.,July,,D16,155,nonedr,7
KAMCHEZERA,Drug,138,1,F,0,0,2,2,0,Healthy,34.2,NotLactating,12,17/07/2020,0,.,July,,D7,154,nonedr,7
KAMCHEZERA,Drug,140,1,F,0,0,2,2,0,Healthy,27.2,Lactating,12,18/12/2020,2550,,December,,D9,154,nonedr,12
KAMCHEZERA,Drug,141,1.5,F,0,0,2,2,0,Healthy,31.3,Lactating,12,18/12/2020,0,,December,,D9,154,nonedr,12
MKWINDA,Drug,142,2,F,0,0,2,2,0,Healthy,24.5,NotLactating,12,05/08/2020,50,,August,,D17,155,nonedr,8
MKWINDA,Drug,143,4,F,0,0,2,2,0,Healthy,31.3,Lactating,12,05/08/2020,100,,August,,D17,155,nonedr,8
MKWINDA,Drug,152,4.5,F,0,0,2,2,0,Healthy,38.1,Lactating,12,19/08/2020,100,,August,,D18,155,nonedr,8
MKWINDA,Drug,153,4.5,F,0,0,2,2,0,Healthy,39.5,Lactating,12,16/09/2020,,,September,,D18,154,nonedr,9
MAZINGA,Plant,200,2,F,0,0,2,2,0,Healthy,24.5,NotLactating,12,03/12/2020,0,,December,mtawa,P10,154,nonepl,12
MAZINGA,Plant,201,3,F,0,0,2,2,0,Healthy,32.6,Lactating,12,17/12/2020,50,,December,mtawa,P10,154,nonepl,12
MAZINGA,Plant,205,1.5,F,0,0,2,2.5,0,Healthy,31.3,Pregnant,12,03/12/2020,50,,December,mtawa,P11,154,nonepl,12
MAZINGA,Plant,210,3,F,0,0,2,2,0,Healthy,25.9,Lactating,12,14/01/2021,150,,January,mtawa,P12,154,nonepl,1
MAZINGA,Plant,211,4.5,F,0,0,2,2,0,Healthy,28.2,Pregnant,12,14/01/2021,50,,January,mtawa,P12,154,nonepl,1
MAZINGA,Plant,212,3,F,0,0,2,2,0,Healthy,29.9,Lactating,12,14/01/2021,600,,January,mtawa,P12,154,nonepl,1
MAZINGA,Plant,213,4.5,F,0,0,2,1.5,0,Borderline,31.3,Lactating,12,14/01/2021,3550,,January,mtawa,P12,154,plantpl,1
CHINKHOWE,Plant,300,3,F,0,0,2,2.5,0,Healthy,31.3,NotLactating,12,09/07/2020,100,.,July,mtawa,P23,155,nonepl,7
CHINKHOWE,Plant,301,3,M,0,0,2,3,0,Healthy,36.7,,12,09/07/2020,100,.,July,mtawa,P23,155,nonepl,7
CHINKHOWE,Plant,302,4,F,0,0,2,2.5,0,Healthy,34.2,Lactating,12,09/07/2020,100,.,July,mtawa,P23,155,nonepl,7
CHINKHOWE,Plant,306,3,F,0,0,2,2,0,Healthy,24.5,Lactating,12,18/02/2021,600,,February,mtawa,P24,153,nonepl,2
MKWINDA,Drug,10757,2.5,F,0,0,2,2.5,0,Healthy,27.2,NotLactating,12,05/08/2020,50,,August,,D17,155,nonedr,8
